freq	dB(S(2,1))
5.55581058105817860E9	-1.95023874300771280E-4
5.55582058205827960E9	-1.95047488386144140E-4
5.55583058305837960E9	-1.95071114104524670E-4
5.55584058405848060E9	-1.95094751458805990E-4
5.55585058505858060E9	-1.95118400466346560E-4
5.55586058605868070E9	-1.95142061131968170E-4
5.55587058705878170E9	-1.95165733459528280E-4
5.55588058805887820E9	-1.95189417462527940E-4
5.55589058905897910E9	-1.95213113156396800E-4
5.55590059005908010E9	-1.95236820535348850E-4
5.55591059105918020E9	-1.95260539616742520E-4
5.55592059205928110E9	-1.95284270406363940E-4
5.55593059305938120E9	-1.95308012915785370E-4
5.55594059405948040E9	-1.95331767154650500E-4
5.55595059505958130E9	-1.95355533128745450E-4
5.55596059605968230E9	-1.95379310840963430E-4
5.55597059705978150E9	-1.95403100315413170E-4
5.55598059805988060E9	-1.95426901545344370E-4
5.55599059905998160E9	-1.95450714550044150E-4
5.55600060006008080E9	-1.95474539329512510E-4
5.55601060106018170E9	-1.95498375897250500E-4
5.55602060206028180E9	-1.95522224269652160E-4
5.55603060306038010E9	-1.95546084440931470E-4
5.55604060406048110E9	-1.95569956429411150E-4
5.55605060506058200E9	-1.95593840236055730E-4
5.55606060606068210E9	-1.95617735880152190E-4
5.55607060706078300E9	-1.95641643362665050E-4
5.55608060806088310E9	-1.95665562699988250E-4
5.55609060906098230E9	-1.95689493887300170E-4
5.55610061006108240E9	-1.95713436948709710E-4
5.55611061106118330E9	-1.95737391884216950E-4
5.55612061206128340E9	-1.95761358702501110E-4
5.55613061306138260E9	-1.95785337417063140E-4
5.55614061406148350E9	-1.95809328031760540E-4
5.55615061506158360E9	-1.95833330563951740E-4
5.55616061606168370E9	-1.95857345011708220E-4
5.55617061706178550E9	-1.95881371390459470E-4
5.55618061806188290E9	-1.95905409711777920E-4
5.55619061906198390E9	-1.95929459974699240E-4
5.55620062006208390E9	-1.95953522196581910E-4
5.55621062106218490E9	-1.95977596381283340E-4
5.55622062206228580E9	-1.96001682540375840E-4
5.55623062306238500E9	-1.96025780683503030E-4
5.55624062406248420E9	-1.96049890815486740E-4
5.55625062506258430E9	-1.96074012954649680E-4
5.55626062606268520E9	-1.96098147100991940E-4
5.55627062706278530E9	-1.96122293261264180E-4
5.55628062806288450E9	-1.96146451457646420E-4
5.55629062906298450E9	-1.96170621685317070E-4
5.55630063006308550E9	-1.96194803962598810E-4
5.55631063106318560E9	-1.96218998291420470E-4
5.55632063206328650E9	-1.96243204685283070E-4
5.55633063306338480E9	-1.96267423154794510E-4
5.55634063406348580E9	-1.96291653705740980E-4
5.55635063506358580E9	-1.96315896343908710E-4
5.55636063606368500E9	-1.96340151084727380E-4
5.55637063706378600E9	-1.96364417933018840E-4
5.55638063806388690E9	-1.96388696902284090E-4
5.55639063906398610E9	-1.96412988001202350E-4
5.55640064006408710E9	-1.96437291230738120E-4
5.55641064106418800E9	-1.96461606607285380E-4
5.55642064206428720E9	-1.96485934143380780E-4
5.55643064306438640E9	-1.96510273838060010E-4
5.55644064406448730E9	-1.96534625708681630E-4
5.55645064506458830E9	-1.96558989759103020E-4
5.55646064606468840E9	-1.96583365999932140E-4
5.55647064706478930E9	-1.96607754448527360E-4
5.55648064806488670E9	-1.96632155100067150E-4
5.55649064906498770E9	-1.96656567971909850E-4
5.55650065006508780E9	-1.96680993072734540E-4
5.55651065106518780E9	-1.96705430407363300E-4
5.55652065206528880E9	-1.96729879990261370E-4
5.55653065306538880E9	-1.96754341833965340E-4
5.55654065406548800E9	-1.96778815934618010E-4
5.55655065506558900E9	-1.96803302317292480E-4
5.55656065606568990E9	-1.96827800977167300E-4
5.55657065706578820E9	-1.96852311930636280E-4
5.55658065806588830E9	-1.96876835186378770E-4
5.55659065906598930E9	-1.96901370755002690E-4
5.55660066006609020E9	-1.96925918646151650E-4
5.55661066106619030E9	-1.96950478861754470E-4
5.55662066206629120E9	-1.96975051416276510E-4
5.55663066306638780E9	-1.96999636322254390E-4
5.55664066406648870E9	-1.97024233584509930E-4
5.55665066506659060E9	-1.97048843213651190E-4
5.55666066606668880E9	-1.97073465221250290E-4
5.55667066706678980E9	-1.97098099612129210E-4
5.55668066806689080E9	-1.97122746402681990E-4
5.55669066906699080E9	-1.97147405592908660E-4
5.55670067006709180E9	-1.97172077195345910E-4
5.55671067106719190E9	-1.97196761225423510E-4
5.55672067206729280E9	-1.97221457687963150E-4
5.55673067306739020E9	-1.97246166589715570E-4
5.55674067406749030E9	-1.97270887946110300E-4
5.55675067506759210E9	-1.97295621757147540E-4
5.55676067606769220E9	-1.97320368046936110E-4
5.55677067706779230E9	-1.97345126811618690E-4
5.55678067806789060E9	-1.97369898063732040E-4
5.55679067906799240E9	-1.97394681814848320E-4
5.55680068006809250E9	-1.97419478077504220E-4
5.55681068106819080E9	-1.97444286859414640E-4
5.55682068206829350E9	-1.97469108162508440E-4
5.55683068306839360E9	-1.97493942006072710E-4
5.55684068406849270E9	-1.97518788393000500E-4
5.55685068506859370E9	-1.97543647335828560E-4
5.55686068606869290E9	-1.97568518844200500E-4
5.55687068706879290E9	-1.97593402928724200E-4
5.55688068806889210E9	-1.97618299598079040E-4
5.55689068906899400E9	-1.97643208859979720E-4
5.55690069006909400E9	-1.97668130722141240E-4
5.55691069106919500E9	-1.97693065199029010E-4
5.55692069206929420E9	-1.97718012303179650E-4
5.55693069306939420E9	-1.97742972035557570E-4
5.55694069406949430E9	-1.97767944410628170E-4
5.55695069506959350E9	-1.97792929431284610E-4
5.55696069606969440E9	-1.97817927118742710E-4
5.55697069706979540E9	-1.97842937474931180E-4
5.55698069806989460E9	-1.97867960515279770E-4
5.55699069906999470E9	-1.97892996238824300E-4
5.55700070007009560E9	-1.97918044664851770E-4
5.55701070107019570E9	-1.97943105799148490E-4
5.55702070207029660E9	-1.97968179649429210E-4
5.55703070307039400E9	-1.97993266239802930E-4
5.55704070407049500E9	-1.98018365560626290E-4
5.55705070507059600E9	-1.98043477628293060E-4
5.55706070607069600E9	-1.98068602454375960E-4
5.55707070707079520E9	-1.98093740049482660E-4
5.55708070807089620E9	-1.98118890413613280E-4
5.55709070907099620E9	-1.98144053576662940E-4
5.55710071007109540E9	-1.98169229529952400E-4
5.55711071107119640E9	-1.98194418289875830E-4
5.55712071207129820E9	-1.98219619866076790E-4
5.55713071307139650E9	-1.98244834272056330E-4
5.55714071407149570E9	-1.98270061507814520E-4
5.55715071507159660E9	-1.98295301591674140E-4
5.55716071607169760E9	-1.98320554530385710E-4
5.55717071707179770E9	-1.98345820338414700E-4
5.55718071807189770E9	-1.98371099018654060E-4
5.55719071907199690E9	-1.98396390583640690E-4
5.55720072007209790E9	-1.98421695043982330E-4
5.55721072107219790E9	-1.98447012407394000E-4
5.55722072207229980E9	-1.98472342685448000E-4
5.55723072307239810E9	-1.98497685890681020E-4
5.55724072407249810E9	-1.98523042029843520E-4
5.55725072507259730E9	-1.98548411108721860E-4
5.55726072607269920E9	-1.98573793144674230E-4
5.55727072707279920E9	-1.98599188144451320E-4
5.55728072807289840E9	-1.98624596120589890E-4
5.55729072907299850E9	-1.98650017076947230E-4
5.55730073007309940E9	-1.98675451030881910E-4
5.55731073107319950E9	-1.98700897985287010E-4
5.55732073207330050E9	-1.98726357953663600E-4
5.55733073307339960E9	-1.98751830948548270E-4
5.55734073407349790E9	-1.98777316976691680E-4
5.55735073507359890E9	-1.98802816048701670E-4
5.55736073607369980E9	-1.98828328171328890E-4
5.55737073707380080E9	-1.98853853360967370E-4
5.55738073807390090E9	-1.98879391622438910E-4
5.55739073907400090E9	-1.98904942969244640E-4
5.55740074007410010E9	-1.98930507411028020E-4
5.55741074107420110E9	-1.98956084955504140E-4
5.55742074207430110E9	-1.98981675617138220E-4
5.55743074307440120E9	-1.99007279398823520E-4
5.55744074407450220E9	-1.99032896316954040E-4
5.55745074507460220E9	-1.99058526382137720E-4
5.55746074607470140E9	-1.99084169597267820E-4
5.55747074707480240E9	-1.99109825977773940E-4
5.55748074807490160E9	-1.99135495537157150E-4
5.55749074907499980E9	-1.99161178276381910E-4
5.55750075007510170E9	-1.99186874211842290E-4
5.55751075107520260E9	-1.99212583353181880E-4
5.55752075207530360E9	-1.99238305713901640E-4
5.55753075307540190E9	-1.99264041294001880E-4
5.55754075407550200E9	-1.99289790114698160E-4
5.55755075507560110E9	-1.99315552181776880E-4
5.55756075607570210E9	-1.99341327501024110E-4
5.55757075707580310E9	-1.99367116089798400E-4
5.55758075807590310E9	-1.99392917955814600E-4
5.55759075907600410E9	-1.99418733107751930E-4
5.55760076007610420E9	-1.99444561559111500E-4
5.55761076107620330E9	-1.99470403315679510E-4
5.55762076207630430E9	-1.99496258389028110E-4
5.55763076307640260E9	-1.99522126794587230E-4
5.55764076407650260E9	-1.99548008533321260E-4
5.55765076507660360E9	-1.99573903628374700E-4
5.55766076607670370E9	-1.99599812074925940E-4
5.55767076707680460E9	-1.99625733899012500E-4
5.55768076807690470E9	-1.99651669098705800E-4
5.55769076907700570E9	-1.99677617686542550E-4
5.55770077007710480E9	-1.99703579678916790E-4
5.55771077107720580E9	-1.99729555079686080E-4
5.55772077207730500E9	-1.99755543899458310E-4
5.55773077307740420E9	-1.99781546155591890E-4
5.55774077407750510E9	-1.99807561852908820E-4
5.55775077507760610E9	-1.99833591003945670E-4
5.55776077607770520E9	-1.99859633615452960E-4
5.55777077707780530E9	-1.99885689701896130E-4
5.55778077807790540E9	-1.99911759273883160E-4
5.55779077907800460E9	-1.99937842339128900E-4
5.55780078007810550E9	-1.99963938907277020E-4
5.55781078107820560E9	-1.99990048990864190E-4
5.55782078207830650E9	-2.00016172600498350E-4
5.55783078307840570E9	-2.00042309749680490E-4
5.55784078407850580E9	-2.00068460443232610E-4
5.55785078507860590E9	-2.00094624693691170E-4
5.55786078607870680E9	-2.00120802516486100E-4
5.55787078707880690E9	-2.00146993910653050E-4
5.55788078807890610E9	-2.00173198898372240E-4
5.55789078907900700E9	-2.00199417485429800E-4
5.55790079007910890E9	-2.00225649681469480E-4
5.55791079107920720E9	-2.00251895499992160E-4
5.55792079207930810E9	-2.00278154949677310E-4
5.55793079307940730E9	-2.00304428040168330E-4
5.55794079407950830E9	-2.00330714784966400E-4
5.55795079507960830E9	-2.00357015193715030E-4
5.55796079607970750E9	-2.00383329273164800E-4
5.55797079707980850E9	-2.00409657042602960E-4
5.55798079807990850E9	-2.00435998502029470E-4
5.55799079908000860E9	-2.00462353669767210E-4
5.55800080008010780E9	-2.00488722554495440E-4
5.55801080108020870E9	-2.00515105166822050E-4
5.55802080208030880E9	-2.00541501515426330E-4
5.55803080308040800E9	-2.00567911613809490E-4
5.55804080408050980E9	-2.00594335473543550E-4
5.55805080508060990E9	-2.00620773102343630E-4
5.55806080608070910E9	-2.00647224509853350E-4
5.55807080708081000E9	-2.00673689711502320E-4
5.55808080808090920E9	-2.00700168718863030E-4
5.55809080908101020E9	-2.00726661536757240E-4
5.55810081008111020E9	-2.00753168179650300E-4
5.55811081108121030E9	-2.00779688654292830E-4
5.55812081208131130E9	-2.00806222978043230E-4
5.55813081308140950E9	-2.00832771160545230E-4
5.55814081408151050E9	-2.00859333207584890E-4
5.55815081508161060E9	-2.00885909132663350E-4
5.55816081608171150E9	-2.00912498946388500E-4
5.55817081708181160E9	-2.00939102663225810E-4
5.55818081808191080E9	-2.00965720291854440E-4
5.55819081908201170E9	-2.00992351840953810E-4
5.55820082008211180E9	-2.01018997320167440E-4
5.55821082108221280E9	-2.01045656744925160E-4
5.55822082208231370E9	-2.01072330125834760E-4
5.55823082308241020E9	-2.01099017471575700E-4
5.55824082408251120E9	-2.01125718794684530E-4
5.55825082508261130E9	-2.01152434105769330E-4
5.55826082608271220E9	-2.01179163414473640E-4
5.55827082708281320E9	-2.01205906733334140E-4
5.55828082808291240E9	-2.01232664073923310E-4
5.55829082908301330E9	-2.01259435442027180E-4
5.55830083008311070E9	-2.01286220857897290E-4
5.55831083108321340E9	-2.01313020323462500E-4
5.55832083208331260E9	-2.01339833857045570E-4
5.55833083308341180E9	-2.01366661465397100E-4
5.55834083408351280E9	-2.01393503161053780E-4
5.55835083508361370E9	-2.01420358956552190E-4
5.55836083608371380E9	-2.01447228856714270E-4
5.55837083708381560E9	-2.01474112876005450E-4
5.55838083808391390E9	-2.01501011032748420E-4
5.55839083908401400E9	-2.01527923329836510E-4
5.55840084008411410E9	-2.01554849779806130E-4
5.55841084108421320E9	-2.01581790394229900E-4
5.55842084208431420E9	-2.01608745188537370E-4
5.55843084308441430E9	-2.01635714164657460E-4
5.55844084408451340E9	-2.01662697340912890E-4
5.55845084508461440E9	-2.01689694726947360E-4
5.55846084608471540E9	-2.01716706335297410E-4
5.55847084708481540E9	-2.01743732171749410E-4
5.55848084808491370E9	-2.01770772254626160E-4
5.55849084908501470E9	-2.01797826592606810E-4
5.55850085008511560E9	-2.01824895194370770E-4
5.55851085108521750E9	-2.01851978074383310E-4
5.55852085208531750E9	-2.01879075244216780E-4
5.55853085308541490E9	-2.01906186709657560E-4
5.55854085408551590E9	-2.01933312489028260E-4
5.55855085508561600E9	-2.01960452590043850E-4
5.55856085608571520E9	-2.01987607019454970E-4
5.55857085708581610E9	-2.02014775801370440E-4
5.55858085808591800E9	-2.02041958937719150E-4
5.55859085908601620E9	-2.02069156442966460E-4
5.55860086008611720E9	-2.02096368320969910E-4
5.55861086108621820E9	-2.02123594592945290E-4
5.55862086208631640E9	-2.02150835267572000E-4
5.55863086308641650E9	-2.02178090357386520E-4
5.55864086408651750E9	-2.02205359868175270E-4
5.55865086508661750E9	-2.02232643817296600E-4
5.55866086608671850E9	-2.02259942212465480E-4
5.55867086708681950E9	-2.02287255068147330E-4
5.55868086808691690E9	-2.02314582393021290E-4
5.55869086908701780E9	-2.02341924200588610E-4
5.55870087008711790E9	-2.02369280499528340E-4
5.55871087108721800E9	-2.02396651305270450E-4
5.55872087208731890E9	-2.02424036632280170E-4
5.55873087308741900E9	-2.02451436478628950E-4
5.55874087408751820E9	-2.02478850868425740E-4
5.55875087508761910E9	-2.02506279808421090E-4
5.55876087608771920E9	-2.02533723312116010E-4
5.55877087708781930E9	-2.02561181391082950E-4
5.55878087808791750E9	-2.02588654057858440E-4
5.55879087908801940E9	-2.02616141314371400E-4
5.55880088008811950E9	-2.02643643188588120E-4
5.55881088108822040E9	-2.02671159679544390E-4
5.55882088208832140E9	-2.02698690801705570E-4
5.55883088308841970E9	-2.02726236570501420E-4
5.55884088408851970E9	-2.02753796994611250E-4
5.55885088508862070E9	-2.02781372084643020E-4
5.55886088608871990E9	-2.02808961855062140E-4
5.55887088708882080E9	-2.02836566314547850E-4
5.55888088808892090E9	-2.02864185478529890E-4
5.55889088908902100E9	-2.02891819356652060E-4
5.55890089008912190E9	-2.02919467958557750E-4
5.55891089108922200E9	-2.02947131300641330E-4
5.55892089208932120E9	-2.02974809390617410E-4
5.55893089308942030E9	-2.03002502247773450E-4
5.55894089408952130E9	-2.03030209869216320E-4
5.55895089508962140E9	-2.03057932279054930E-4
5.55896089608972230E9	-2.03085669489826160E-4
5.55897089708982330E9	-2.03113421502494300E-4
5.55898089808992070E9	-2.03141188340203980E-4
5.55899089909002160E9	-2.03168970006812800E-4
5.55900090009012260E9	-2.03196766518714790E-4
5.55901090109022090E9	-2.03224577887482160E-4
5.55902090209032270E9	-2.03252404123723010E-4
5.55903090309042190E9	-2.03280245239009850E-4
5.55904090409052290E9	-2.03308101245879150E-4
5.55905090509062380E9	-2.03335972158796440E-4
5.55906090609072390E9	-2.03363857987405260E-4
5.55907090709082310E9	-2.03391758739420550E-4
5.55908090809092140E9	-2.03419674436058260E-4
5.55909090909102410E9	-2.03447605078282790E-4
5.55910091009112330E9	-2.03475550689238770E-4
5.55911091109122340E9	-2.03503511271819270E-4
5.55912091209132430E9	-2.03531486847240210E-4
5.55913091309142440E9	-2.03559477415501800E-4
5.55914091409152440E9	-2.03587482998784170E-4
5.55915091509162540E9	-2.03615503604802320E-4
5.55916091609172460E9	-2.03643539250914520E-4
5.55917091709182460E9	-2.03671589937121090E-4
5.55918091809192380E9	-2.03699655688495260E-4
5.55919091909202480E9	-2.03727736507930150E-4
5.55920092009212570E9	-2.03755832415677360E-4
5.55921092109222490E9	-2.03783943418487380E-4
5.55922092209232680E9	-2.03812069528897010E-4
5.55923092309242510E9	-2.03840210761371530E-4
5.55924092409252600E9	-2.03868367122661680E-4
5.55925092509262520E9	-2.03896538633983180E-4
5.55926092609272620E9	-2.03924725295336270E-4
5.55927092709282710E9	-2.03952927133722860E-4
5.55928092809292450E9	-2.03981144151071760E-4
5.55929092909302550E9	-2.04009376361848460E-4
5.55930093009312550E9	-2.04037623779553860E-4
5.55931093109322560E9	-2.04065886411903110E-4
5.55932093209332660E9	-2.04094164277218940E-4
5.55933093309342660E9	-2.04122457387073640E-4
5.55934093409352760E9	-2.04150765750146460E-4
5.55935093509362770E9	-2.04179089380902920E-4
5.55936093609372860E9	-2.04207428292844060E-4
5.55937093709382960E9	-2.04235782494649150E-4
5.55938093809392610E9	-2.04264152001747900E-4
5.55939093909402700E9	-2.04292536825712730E-4
5.55940094009412620E9	-2.04320936981973440E-4
5.55941094109422630E9	-2.04349352472458760E-4
5.55942094209432720E9	-2.04377783326099440E-4
5.55943094309442820E9	-2.04406229538073700E-4
5.55944094409452830E9	-2.04434691133455050E-4
5.55945094509462830E9	-2.04463168122851300E-4
5.55946094609472930E9	-2.04491660509155790E-4
5.55947094709483030E9	-2.04520168313584310E-4
5.55948094809492770E9	-2.04548691546744890E-4
5.55949094909502860E9	-2.04577230225031540E-4
5.55950095009512960E9	-2.04605784354230600E-4
5.55951095109522960E9	-2.04634353948807490E-4
5.55952095209533060E9	-2.04662939026120630E-4
5.55953095309542800E9	-2.04691539591956230E-4
5.55954095409552900E9	-2.04720155663672810E-4
5.55955095509562900E9	-2.04748787248985350E-4
5.55956095609572910E9	-2.04777434362359180E-4
5.55957095709583000E9	-2.04806097021152840E-4
5.55958095809593010E9	-2.04834775233081200E-4
5.55959095909603110E9	-2.04863469009716680E-4
5.55960096009613030E9	-2.04892178369382050E-4
5.55961096109623120E9	-2.04920903318827910E-4
5.55962096209633130E9	-2.04949643875412810E-4
5.55963096309642960E9	-2.04978400049744590E-4
5.55964096409653050E9	-2.05007171854360060E-4
5.55965096509663150E9	-2.05035959298902970E-4
5.55966096609673150E9	-2.05064762404589020E-4
5.55967096709683250E9	-2.05093581173347150E-4
5.55968096809693170E9	-2.05122415627357490E-4
5.55969096909703000E9	-2.05151265773370770E-4
5.55970097009713180E9	-2.05180131627780990E-4
5.55971097109723280E9	-2.05209013198303230E-4
5.55972097209733200E9	-2.05237910506153250E-4
5.55973097309743200E9	-2.05266823558081630E-4
5.55974097409753300E9	-2.05295752363732210E-4
5.55975097509763310E9	-2.05324696944320630E-4
5.55976097609773310E9	-2.05353657307562010E-4
5.55977097709783410E9	-2.05382633469850400E-4
