D:\data\Sietse\Toy_modelV1_1_0_Fixed_Port_Zoom1.son DE_EMBEDDED PPC_Dim_will_be_squared=51.0 read_gap=8.0 read_line=20.0 read_gap2=7.5 O_coupler=12.0 Box_w=250.0
FREQUENCY (GHz) DB[S21]
5.1032,-0.000202921
5.1033,-0.000202937
5.1034,-0.000202954
5.1035,-0.00020297
5.1036,-0.000202986
5.1037,-0.000203003
5.1038,-0.000203019
5.1039,-0.000203036
5.104,-0.000203052
5.1041,-0.000203069
5.1042,-0.000203085
5.1043,-0.000203102
5.1044,-0.000203118
5.1045,-0.000203135
5.1046,-0.000203151
5.1047,-0.000203168
5.1048,-0.000203184
5.1049,-0.000203201
5.105,-0.000203217
5.1051,-0.000203234
5.1052,-0.000203251
5.1053,-0.000203267
5.1054,-0.000203284
5.1055,-0.0002033
5.1056,-0.000203317
5.1057,-0.000203333
5.1058,-0.00020335
5.1059,-0.000203367
5.106,-0.000203383
5.1061,-0.0002034
5.1062,-0.000203416
5.1063,-0.000203433
5.1064,-0.00020345
5.1065,-0.000203466
5.1066,-0.000203483
5.1067,-0.0002035
5.1068,-0.000203516
5.1069,-0.000203533
5.107,-0.00020355
5.1071,-0.000203566
5.1072,-0.000203583
5.1073,-0.0002036
5.1074,-0.000203616
5.1075,-0.000203633
5.1076,-0.00020365
5.1077,-0.000203666
5.1078,-0.000203683
5.1079,-0.0002037
5.108,-0.000203716
5.1081,-0.000203733
5.1082,-0.00020375
5.1083,-0.000203767
5.1084,-0.000203783
5.1085,-0.0002038
5.1086,-0.000203817
5.1087,-0.000203834
5.1088,-0.000203851
5.1089,-0.000203867
5.109,-0.000203884
5.1091,-0.000203901
5.1092,-0.000203918
5.1093,-0.000203934
5.1094,-0.000203951
5.1095,-0.000203968
5.1096,-0.000203985
5.1097,-0.000204002
5.1098,-0.000204019
5.1099,-0.000204035
5.11,-0.000204052
5.1101,-0.000204069
5.1102,-0.000204086
5.1103,-0.000204103
5.1104,-0.00020412
5.1105,-0.000204137
5.1106,-0.000204154
5.1107,-0.00020417
5.1108,-0.000204187
5.1109,-0.000204204
5.111,-0.000204221
